wavelength_nm,c5,c4,c3,c2,c1,c0
6.217882731346600167e+02,5.188107347337509373e-11,-2.643491681596130498e-08,2.164925737085694209e-06,6.246185768553796144e-04,-2.489001328398222912e-02,2.041348815619843826e+00
6.219917150342399736e+02,5.721018541298944250e-11,-2.896928386773333109e-08,2.551735713654283736e-06,6.014235562760292730e-04,-2.402960002579022925e-02,2.058915103821000514e+00
6.221951402585000324e+02,6.788746753372921954e-11,-3.392405033301421528e-08,3.203379382023970255e-06,5.838631138247492173e-04,-2.371242129489273612e-02,1.974207252322060180e+00
6.223985488074399655e+02,7.317717335141918142e-11,-3.709373197783406934e-08,3.635639759431116783e-06,5.934286338681558914e-04,-2.614418731342393540e-02,1.969728819634700034e+00
6.226019406810600003e+02,5.673596864652418086e-11,-2.971700921891729996e-08,2.841680795046373933e-06,5.721188340282544861e-04,-2.267871063302982423e-02,1.994233866142932188e+00
6.228053158793600232e+02,5.100666589463233256e-11,-2.558390872895675602e-08,1.854125819076993727e-06,6.675895111291219996e-04,-2.636379593588214498e-02,2.079590879504693568e+00
6.230086744023400342e+02,-6.672737852245488271e-13,4.422438908458829122e-09,-4.408879945492814604e-06,1.229033978800748604e-03,-4.572852414729881160e-02,2.243003600571337408e+00
6.232120162499999196e+02,8.790888696270053325e-11,-4.702114238166932066e-08,6.097158393915977186e-06,3.394988926618880192e-04,-1.811033216349721212e-02,2.044324303115928831e+00
6.234153414223400205e+02,9.079761923780890850e-11,-4.916701402085461023e-08,6.714046444719423969e-06,2.578067323525860366e-04,-1.369583097642600167e-02,2.027392486678675443e+00
6.236186499193599957e+02,8.176243727161487599e-11,-4.264697673137790094e-08,5.242772669090674747e-06,3.686846763189473341e-04,-1.518788902049995372e-02,2.033814722139593911e+00
6.238219417410600727e+02,8.536743875679541928e-11,-4.608133677791334690e-08,6.166970454505435748e-06,2.846095821091708280e-04,-1.340974716155211854e-02,2.059224424078238691e+00
6.240252168874400240e+02,1.074335992353152946e-10,-5.882271948015732508e-08,8.624075449979206858e-06,1.080594144847213422e-04,-9.800377516238986328e-03,2.051602771680178350e+00
6.242284753585000772e+02,9.448718778200949390e-11,-5.045079837728046689e-08,6.716668332354391281e-06,2.915896372758777148e-04,-1.672456415058287682e-02,2.129542025340612099e+00
6.244317171542400047e+02,8.054807154737915800e-11,-4.161241973818660647e-08,4.833174712636455805e-06,4.434695146401620210e-04,-1.998843201687289586e-02,2.112727896341752398e+00
6.246349422746600339e+02,1.683113643885498921e-10,-1.019631624739244928e-07,1.999557787151142951e-05,-1.250694986812313616e-03,6.096940180147932681e-02,4.031317165192363383e+00
6.248381507197600513e+02,6.964045606652754811e-11,-3.543285439478891793e-08,3.668106449273068676e-06,5.193234978473365180e-04,-2.011930485996871534e-02,2.049732457530175633e+00
6.250413424895400567e+02,6.739348702074795413e-11,-3.432082600283561240e-08,3.469924898762244438e-06,5.345983833050430402e-04,-2.030155819482635723e-02,2.027547010539215044e+00
6.252445175839999365e+02,4.168067815646926709e-11,-1.838346588636813417e-08,3.437430015346558850e-09,8.457842566516713019e-04,-3.050538308177795643e-02,2.070956467881291729e+00
6.254476760031400318e+02,5.222911808077322873e-11,-2.644157388709790577e-08,2.281379759657970360e-06,5.595675221089560763e-04,-1.580668593802970340e-02,1.946364745351299996e+00
6.256508177469600014e+02,4.348363110080780690e-11,-1.963053736587848904e-08,2.507540421791827163e-07,8.396199652873772646e-04,-3.228657284115191844e-02,2.160258158785301141e+00
6.258539428154599591e+02,6.713789588463759255e-11,-3.392964738753535781e-08,3.366621442560039705e-06,5.477844027668590885e-04,-2.192506170856776959e-02,2.175387870693218595e+00
6.260570512086400186e+02,7.806624247302701731e-11,-4.133530727333731484e-08,5.131484919816268656e-06,3.665407466814468132e-04,-1.468273659333446148e-02,2.118211317672175742e+00
6.262601429264999524e+02,4.045566944027982759e-11,-1.820498475004793098e-08,2.892618392142785681e-07,7.605091509461969811e-04,-2.449214840876163743e-02,2.183180837170705324e+00
6.264632179690399880e+02,6.282107649005295314e-11,-2.999142641153033256e-08,2.236144672931291038e-06,6.628164423940957400e-04,-2.454458271385677806e-02,2.132890099895026204e+00
6.266662763362600117e+02,7.947906535027141689e-11,-4.064863503454825874e-08,4.627785283825840241e-06,4.395884380677287187e-04,-1.704744763752766637e-02,2.137534577787336687e+00
6.268693180281600235e+02,7.024769409970680312e-11,-3.568486286962841860e-08,3.812614098944184908e-06,4.750023952160976719e-04,-1.635005455213062175e-02,2.144883473431169030e+00
6.270723430447400233e+02,7.674327468433183392e-11,-3.835069377244829009e-08,3.990156542160381923e-06,5.178232686261381983e-04,-2.140023406139977130e-02,2.242489837925019547e+00
6.272753513860000112e+02,9.517105636298816067e-11,-5.166004760997484129e-08,7.555607630734297167e-06,9.468952190798070095e-05,-2.177537799990595692e-03,2.167581280085121520e+00
6.274783430519401008e+02,6.326321048688325332e-11,-3.036223320366718850e-08,2.307269042452928057e-06,6.691027628184467333e-04,-2.739883160433310982e-02,2.385124940101113200e+00
6.276813180425600649e+02,4.704693741407245337e-11,-1.983734133957088004e-08,-1.640356707032989417e-07,9.200796645936224014e-04,-3.718755090130518304e-02,2.445782424743843997e+00
6.278842763578600170e+02,5.125627561690908519e-11,-2.385397149070481817e-08,1.204864648996603484e-06,7.178952190289178024e-04,-2.548144247577274410e-02,2.303399694366766948e+00
6.280872179978400709e+02,7.272851249109038076e-11,-3.795360387004405253e-08,4.445938795887999149e-06,4.146905639163070444e-04,-1.520252100040809726e-02,2.219290792580025595e+00
6.282901429624999992e+02,6.528345124100432035e-11,-3.253898124100332149e-08,3.239361787637896106e-06,4.879367144921929614e-04,-1.295205307209199193e-02,2.111836042989036599e+00
6.284930512518399155e+02,8.430031562425952422e-11,-4.391057833000351983e-08,5.461349641869373963e-06,3.452393664142075209e-04,-1.275259593301682898e-02,2.160098501265183213e+00
6.286959428658600473e+02,1.014576879600113371e-10,-5.429164330078811898e-08,7.686991395862807736e-06,1.421990947402010884e-04,-5.871009878960549259e-03,2.106702554132974914e+00
6.288988178045600534e+02,7.463742538341427296e-11,-3.645756342859545949e-08,3.603241112254273495e-06,5.181826140394849012e-04,-1.757165398142448293e-02,2.150201723680178922e+00
6.291016760679399340e+02,1.194349823452488396e-10,-6.496329582442228500e-08,9.944683317078967390e-06,-6.268300840811556263e-05,1.493655158553441626e-03,2.056366625179789409e+00
6.293045176560000300e+02,1.173242978003544545e-10,-6.490226566906169287e-08,1.022109436935599235e-05,-1.207652005399593943e-04,5.052451035318712702e-03,2.000539707331112194e+00
6.295073425687400004e+02,8.724633296147355124e-11,-4.768039228355511186e-08,7.001837880515077991e-06,1.003342662518594866e-04,2.716265410328155177e-04,2.103799456480786922e+00
6.297101508061599588e+02,1.095391883995786942e-10,-5.997327244070509926e-08,9.112013643794192284e-06,-7.276908186964311853e-06,-8.096369526298351216e-04,2.186734110358533822e+00
6.299129423682600191e+02,8.436776733232800411e-11,-4.524975837810313352e-08,6.266957179327549421e-06,1.934048440196554290e-04,-4.072779078772657997e-03,2.142914860954804546e+00
6.301157172550399537e+02,1.063641148350195883e-10,-5.809516874433834751e-08,8.714437951998249581e-06,2.999367855943109944e-05,-1.785617347653504702e-03,2.152266423981201715e+00
6.303184754664999900e+02,8.169979050868092919e-11,-4.325530262153163018e-08,5.785018613541493083e-06,2.399990007653178125e-04,-6.464654501741827139e-03,2.245138090004745290e+00
6.305212170026400145e+02,9.200675278114235030e-11,-4.856027317568899682e-08,6.571070270115572151e-06,2.282008963824050602e-04,-9.796315523030278694e-03,2.329440152638881933e+00
6.307239418634600270e+02,9.238091058323722119e-11,-4.854016366334983476e-08,6.555747330002139743e-06,2.198978355220809777e-04,-8.554008985705914558e-03,2.327730964746736131e+00
6.309266500489600276e+02,1.151666648572234649e-10,-6.290375205623441713e-08,9.641852072126480398e-06,-3.668053538512775933e-05,-2.275939624256016064e-03,2.306168754440435009e+00
6.311293415591400162e+02,1.241006063471602495e-10,-6.885962772217694843e-08,1.097232574056579149e-05,-1.569863766361546823e-04,2.167109259759351144e-03,2.217680562875715466e+00
6.313320163940001066e+02,5.141763479467971005e-11,-2.405463638969000354e-08,1.364898378283870696e-06,6.976157830591500283e-04,-2.738295787441254528e-02,2.477030848378910743e+00
6.315346745535400714e+02,9.283518972973970029e-11,-5.022754332443874002e-08,7.184619311774604918e-06,1.453605984482364186e-04,-5.971175745410098670e-03,2.259415647340402344e+00
6.317373160377600243e+02,1.062198709125191806e-10,-5.645933878886625979e-08,7.988636531199126971e-06,1.268161320857508385e-04,-6.142372824248907084e-03,2.203583896312207635e+00
6.319399408466600789e+02,8.332064038452876048e-11,-4.384636070972032694e-08,5.669393293387908486e-06,2.903069198844152174e-04,-1.032363370881465327e-02,2.277506521035149500e+00
6.321425489802400079e+02,1.187812457809712958e-10,-6.579478068547865487e-08,1.049928685055665306e-05,-1.587878391237367731e-04,5.624395099644794935e-03,2.135446817723638535e+00
6.323451404384999250e+02,9.930294238796264914e-11,-5.464895759895338648e-08,8.303927559324133189e-06,1.916827021185739933e-05,-2.774622678249035452e-05,2.152220718780960773e+00
6.325477152214400576e+02,8.240869569638074512e-11,-4.377227247652089420e-08,5.922035557204620639e-06,2.214443840802986826e-04,-5.748704750515243149e-03,2.189002808768506281e+00
6.327502733290599508e+02,1.155402844894187333e-10,-6.564996549320530302e-08,1.101523482586549448e-05,-2.622124367585673579e-04,9.272975519523243143e-03,2.201595830673407583e+00
6.329528147613599458e+02,1.075023420033399857e-10,-5.803778523385673837e-08,8.594086086737840388e-06,5.010293651459184422e-05,-4.958204330187097192e-03,2.273741887235857906e+00
6.331553395183400426e+02,1.308027131925863218e-10,-7.451657726205413238e-08,1.263652398668803600e-05,-3.523106478712577740e-04,8.635178516803671336e-03,2.187526716017178963e+00
6.333578476000000137e+02,1.369832454150170966e-10,-7.849469471134974790e-08,1.360800671573641880e-05,-4.659593214959588717e-04,1.489520393454031935e-02,2.092596337531754447e+00
6.335603390063400866e+02,1.079683288436007494e-10,-5.958567340105891703e-08,9.172778611964925636e-06,-1.739593080014668460e-05,-3.049012129686099783e-03,2.228725911465936793e+00
6.337628137373600339e+02,8.669719730705002425e-11,-4.692906453515887379e-08,6.610272920377116931e-06,1.814806566167647349e-04,-7.496984348328448490e-03,2.234952242680616763e+00
6.339652717930600829e+02,8.989297197004973756e-11,-4.857607061445551425e-08,6.924264615861238535e-06,1.579803751310144969e-04,-7.208672294397589810e-03,2.232924695318925234e+00
6.341677131734400064e+02,8.721960237830766688e-11,-4.766819940054063312e-08,6.756505713027699985e-06,1.891514272208016283e-04,-1.012519511567955798e-02,2.253399657500688491e+00
6.343701378785000315e+02,8.835768448249143973e-11,-4.893931424883638263e-08,7.136895882142736387e-06,1.472467460152556936e-04,-8.571445612422940938e-03,2.251092080321935196e+00
6.345725459082400448e+02,7.333438750421144455e-11,-3.736380597883705449e-08,4.167289881037180439e-06,4.574521685341340874e-04,-2.087401357629554283e-02,2.376978285362773224e+00
6.347749372626600461e+02,1.137775127858592625e-10,-6.302118412002285941e-08,9.850487010392654892e-06,-5.690678523193599242e-05,-4.356739885957970279e-03,2.252828600063976783e+00
6.349773119417599219e+02,1.036178853009802128e-10,-5.657171899722073769e-08,8.554559160272466242e-06,3.048110656926778932e-05,-4.855404559137663049e-03,2.251520302307336241e+00
6.351796699455400130e+02,2.929957679280463334e-11,-1.646618620669905765e-08,9.066468796787810126e-07,6.390816841530836886e-04,-2.327205921208289410e-02,2.365791577366547660e+00
6.353820112739999786e+02,4.197793939901312790e-11,-2.307665669695184295e-08,1.983922777770979244e-06,5.838179676963430173e-04,-2.253001574697974588e-02,2.337629187517153095e+00
6.355843359271399322e+02,3.513032505702986975e-11,-1.970782841016691835e-08,1.536029044023048928e-06,5.914195776946950698e-04,-2.200256344295213606e-02,2.307108290704253495e+00
6.357866439049599876e+02,2.761935012616780082e-11,-1.556687713619285283e-08,7.905760273609913238e-07,6.411331815790215693e-04,-2.322143523287184541e-02,2.335307766391391926e+00
6.359889352074600311e+02,2.789680907507161820e-11,-1.525295992641750819e-08,5.808062454403457560e-07,6.747640406569187016e-04,-2.466834491036840049e-02,2.330506258230088168e+00
6.361912098346399489e+02,1.015619906923722944e-10,-5.535599072900928184e-08,8.194519331239663725e-06,8.600110733766648410e-05,-9.140198846594921323e-03,2.314864063805389893e+00
6.363934677864999685e+02,3.075648285398449292e-11,-1.677439933664236580e-08,8.325733459992390050e-07,6.646202215221792787e-04,-2.539776636634415857e-02,2.335779685926567595e+00
6.365957090630399762e+02,4.134067078207458480e-11,-2.432430183501576323e-08,2.853557018092531387e-06,4.209834483889832147e-04,-1.338627035341346562e-02,2.222927375119701399e+00
6.367979336642600856e+02,3.950496071579124960e-11,-2.186099077818836234e-08,1.852048019190549833e-06,5.840163416589791304e-04,-2.358611380417024311e-02,2.366606999180580040e+00
6.370001415901599557e+02,3.921922492536352547e-11,-2.197634848490789580e-08,1.950479680939967480e-06,5.652833546113974041e-04,-2.249151840995206389e-02,2.377847923729922375e+00
6.372023328407400413e+02,2.872983307769158950e-11,-1.491585282924967432e-08,3.061245554244219489e-07,7.235859100103435608e-04,-2.821678891064802533e-02,2.422113412564738777e+00
6.374045074160000013e+02,2.602045231043539756e-11,-1.335799876804677479e-08,6.984955397018477135e-09,7.459132152665473841e-04,-2.861721557855741171e-02,2.394644033772202807e+00
6.376066653159399493e+02,3.155694839788718829e-11,-1.696522722313427272e-08,8.292002445148890662e-07,6.714701880701708396e-04,-2.657893726054952679e-02,2.378067691603451106e+00
6.378088065405601128e+02,2.495626937176669264e-11,-1.179698095438728266e-08,-5.363556948895183898e-07,8.146033236906804944e-04,-3.138124370088488102e-02,2.353134823702957235e+00
6.380109310898600370e+02,1.308194012122686690e-11,-4.934060779990618510e-09,-1.809548927430346656e-06,8.832168144918963815e-04,-2.937580435686387020e-02,2.235885639428757621e+00
6.382130389638399492e+02,1.456137561766879617e-11,-5.736920499655857121e-09,-1.749170932705005353e-06,9.059858234997583953e-04,-3.243406217629454108e-02,2.264013510751484493e+00
6.384151301625000769e+02,2.765103227733741053e-11,-1.362712120463563839e-08,-8.071424097324887780e-08,7.625821269521228978e-04,-2.828096328846795363e-02,2.245321759857419330e+00
6.386172046858399654e+02,2.767338595691758340e-11,-1.412084757765845442e-08,1.313329330603188017e-07,7.279116157278565360e-04,-2.642625972290785219e-02,2.287813799827433048e+00
6.388192625338599555e+02,4.049084849029154515e-11,-2.213798115038839361e-08,1.771233489504578707e-06,6.242009456223562370e-04,-2.814130533912147583e-02,2.407234342860204102e+00
6.390213037065600474e+02,3.802106510655612940e-11,-1.957310001504875602e-08,8.879108371911967569e-07,7.526811201467617334e-04,-3.527055020264568269e-02,2.441989061191518928e+00
6.392233282039400137e+02,2.668830505313881698e-11,-1.264177423896805593e-08,-5.586641845210345676e-07,8.671693970379403850e-04,-3.750598428165815429e-02,2.428452796764569932e+00
6.394253360259999681e+02,1.458322163376189838e-11,-5.377165533170061435e-09,-1.998791892072695809e-06,9.633713224503084004e-04,-3.791967377863209032e-02,2.413753671525554090e+00
6.396273271727400243e+02,2.952976288357872247e-11,-1.478335813987808195e-08,2.517772527420553626e-08,7.884305439687506979e-04,-3.195580079383967403e-02,2.315070540049387837e+00
6.398293016441599548e+02,2.512609407297979831e-11,-1.306640317134151752e-08,2.237432817014745314e-08,7.341427799692013326e-04,-2.762468841958775484e-02,2.258099295426014841e+00
6.400312594402601007e+02,3.321420761563874121e-11,-1.805284978811614233e-08,1.122779116380693157e-06,6.327522736968631224e-04,-2.448989138801713900e-02,2.313902384316899763e+00
6.402332005610400074e+02,2.931649240004866774e-11,-1.416068987500865251e-08,-1.354910565204750613e-07,7.992881048007692947e-04,-3.302368497342362402e-02,2.454741697953600976e+00
